area_code,area_name,area_type_name,minimum_period_ratio,mean_period_ratio,access_tier,study_public_inside_count,poi_public_library_inside_count,poi_reading_room_inside_count,poi_university_learning_facility_inside_count,poi_youth_space_inside_count,study_public_buffer400_count,poi_public_library_buffer400_count,poi_reading_room_buffer400_count,poi_university_learning_facility_buffer400_count,poi_youth_space_buffer400_count,study_public_nearby_only_count,feature_snapshot_date,reachability_rule,source_scope
3110427,노원 을지대학교병원,골목상권,0.9191616766467066,0.9271457085828344,core_80pct_all_periods,0,0,0,0,0,2,2,0,0,0,2,2026-09-21,Dongdaemun origins; public transit <=30min; all 08/14/19 ratios >=25%,"public_library, reading_room, youth_space, university_learning_facility(public_access_verified=1)"
3110428,상계5동주민센터,골목상권,0.5329341317365269,0.5838323353293413,base_50pct_all_periods,1,1,0,0,0,3,3,0,0,0,2,2026-09-21,Dongdaemun origins; public transit <=30min; all 08/14/19 ratios >=25%,"public_library, reading_room, youth_space, university_learning_facility(public_access_verified=1)"
3110429,공릉동 국수거리,골목상권,1.0,1.0,core_80pct_all_periods,1,1,0,0,0,4,4,0,0,0,3,2026-09-21,Dongdaemun origins; public transit <=30min; all 08/14/19 ratios >=25%,"public_library, reading_room, youth_space, university_learning_facility(public_access_verified=1)"
3110430,중계초등학교,골목상권,0.5329341317365269,0.5838323353293413,base_50pct_all_periods,0,0,0,0,0,2,2,0,0,0,2,2026-09-21,Dongdaemun origins; public transit <=30min; all 08/14/19 ratios >=25%,"public_library, reading_room, youth_space, university_learning_facility(public_access_verified=1)"
3110431,상계역,골목상권,0.5329341317365269,0.5838323353293413,base_50pct_all_periods,0,0,0,0,0,2,2,0,0,0,2,2026-09-21,Dongdaemun origins; public transit <=30min; all 08/14/19 ratios >=25%,"public_library, reading_room, youth_space, university_learning_facility(public_access_verified=1)"
3110432,대진고등학교,골목상권,0.9191616766467066,0.9271457085828344,core_80pct_all_periods,1,1,0,0,0,2,2,0,0,0,1,2026-09-21,Dongdaemun origins; public transit <=30min; all 08/14/19 ratios >=25%,"public_library, reading_room, youth_space, university_learning_facility(public_access_verified=1)"
3110433,공릉역 2번,골목상권,0.9730538922155688,0.9810379241516965,core_80pct_all_periods,0,0,0,0,0,3,2,0,0,1,3,2026-09-21,Dongdaemun origins; public transit <=30min; all 08/14/19 ratios >=25%,"public_library, reading_room, youth_space, university_learning_facility(public_access_verified=1)"
3110434,태릉입구역 4번,골목상권,1.0,1.0,core_80pct_all_periods,0,0,0,0,0,2,2,0,0,0,2,2026-09-21,Dongdaemun origins; public transit <=30min; all 08/14/19 ratios >=25%,"public_library, reading_room, youth_space, university_learning_facility(public_access_verified=1)"
3110435,서울과학기술대,골목상권,0.937125748502994,0.9441117764471058,core_80pct_all_periods,0,0,0,0,0,1,0,0,0,1,1,2026-09-21,Dongdaemun origins; public transit <=30min; all 08/14/19 ratios >=25%,"public_library, reading_room, youth_space, university_learning_facility(public_access_verified=1)"
3110436,상계제일중학교,골목상권,0.5329341317365269,0.5838323353293413,base_50pct_all_periods,0,0,0,0,0,2,2,0,0,0,2,2026-09-21,Dongdaemun origins; public transit <=30min; all 08/14/19 ratios >=25%,"public_library, reading_room, youth_space, university_learning_facility(public_access_verified=1)"
3110437,당고개역 2번,골목상권,0.38622754491017963,0.44111776447105794,exploration_25pct_all_periods,0,0,0,0,0,0,0,0,0,0,0,2026-09-21,Dongdaemun origins; public transit <=30min; all 08/14/19 ratios >=25%,"public_library, reading_room, youth_space, university_learning_facility(public_access_verified=1)"
3110438,경춘선숲길 우측,골목상권,0.9550898203592815,0.9690618762475051,core_80pct_all_periods,0,0,0,0,0,3,2,0,0,1,3,2026-09-21,Dongdaemun origins; public transit <=30min; all 08/14/19 ratios >=25%,"public_library, reading_room, youth_space, university_learning_facility(public_access_verified=1)"
3110439,당고개역 5번,골목상권,0.38622754491017963,0.44111776447105794,exploration_25pct_all_periods,0,0,0,0,0,1,1,0,0,0,1,2026-09-21,Dongdaemun origins; public transit <=30min; all 08/14/19 ratios >=25%,"public_library, reading_room, youth_space, university_learning_facility(public_access_verified=1)"
3110440,상계3동4동주민센터,골목상권,0.38622754491017963,0.44111776447105794,exploration_25pct_all_periods,0,0,0,0,0,1,1,0,0,0,1,2026-09-21,Dongdaemun origins; public transit <=30min; all 08/14/19 ratios >=25%,"public_library, reading_room, youth_space, university_learning_facility(public_access_verified=1)"
3110442,화랑대철도공원,골목상권,0.5538922155688623,0.56187624750499,base_50pct_all_periods,0,0,0,0,0,0,0,0,0,0,0,2026-09-21,Dongdaemun origins; public transit <=30min; all 08/14/19 ratios >=25%,"public_library, reading_room, youth_space, university_learning_facility(public_access_verified=1)"
3110514,서대문우체국,골목상권,0.2694610778443114,0.3093812375249501,exploration_25pct_all_periods,0,0,0,0,0,4,0,1,0,3,4,2026-09-21,Dongdaemun origins; public transit <=30min; all 08/14/19 ratios >=25%,"public_library, reading_room, youth_space, university_learning_facility(public_access_verified=1)"
3110520,경의중앙 신촌역,골목상권,0.38922155688622756,0.4570858283433134,exploration_25pct_all_periods,1,0,0,0,1,4,1,0,0,3,3,2026-09-21,Dongdaemun origins; public transit <=30min; all 08/14/19 ratios >=25%,"public_library, reading_room, youth_space, university_learning_facility(public_access_verified=1)"
3110521,홍제역 4번,골목상권,0.38323353293413176,0.439121756487026,exploration_25pct_all_periods,0,0,0,0,0,0,0,0,0,0,0,2026-09-21,Dongdaemun origins; public transit <=30min; all 08/14/19 ratios >=25%,"public_library, reading_room, youth_space, university_learning_facility(public_access_verified=1)"
3110522,홍제역 3번,골목상권,0.38323353293413176,0.439121756487026,exploration_25pct_all_periods,0,0,0,0,0,2,2,0,0,0,2,2026-09-21,Dongdaemun origins; public transit <=30min; all 08/14/19 ratios >=25%,"public_library, reading_room, youth_space, university_learning_facility(public_access_verified=1)"
3110525,홍은종합사회복지관,골목상권,0.31137724550898205,0.38023952095808383,exploration_25pct_all_periods,1,1,0,0,0,2,2,0,0,0,1,2026-09-21,Dongdaemun origins; public transit <=30min; all 08/14/19 ratios >=25%,"public_library, reading_room, youth_space, university_learning_facility(public_access_verified=1)"
3110527,홍제역 2번,골목상권,0.38323353293413176,0.439121756487026,exploration_25pct_all_periods,0,0,0,0,0,4,4,0,0,0,4,2026-09-21,Dongdaemun origins; public transit <=30min; all 08/14/19 ratios >=25%,"public_library, reading_room, youth_space, university_learning_facility(public_access_verified=1)"
3110529,홍제3동주민센터,골목상권,0.38323353293413176,0.439121756487026,exploration_25pct_all_periods,1,1,0,0,0,2,2,0,0,0,1,2026-09-21,Dongdaemun origins; public transit <=30min; all 08/14/19 ratios >=25%,"public_library, reading_room, youth_space, university_learning_facility(public_access_verified=1)"
3110530,아현역 1번,골목상권,0.5179640718562875,0.5578842315369262,base_50pct_all_periods,0,0,0,0,0,1,1,0,0,0,1,2026-09-21,Dongdaemun origins; public transit <=30min; all 08/14/19 ratios >=25%,"public_library, reading_room, youth_space, university_learning_facility(public_access_verified=1)"
3110532,아현역 2번,골목상권,0.6227544910179641,0.6626746506986029,base_50pct_all_periods,1,1,0,0,0,2,2,0,0,0,1,2026-09-21,Dongdaemun origins; public transit <=30min; all 08/14/19 ratios >=25%,"public_library, reading_room, youth_space, university_learning_facility(public_access_verified=1)"
3110533,충정로역 7번,골목상권,0.6497005988023952,0.6886227544910181,base_50pct_all_periods,0,0,0,0,0,2,2,0,0,0,2,2026-09-21,Dongdaemun origins; public transit <=30min; all 08/14/19 ratios >=25%,"public_library, reading_room, youth_space, university_learning_facility(public_access_verified=1)"
3110534,경기대학교,골목상권,0.7125748502994012,0.7514970059880239,base_50pct_all_periods,0,0,0,0,0,2,2,0,0,0,2,2026-09-21,Dongdaemun origins; public transit <=30min; all 08/14/19 ratios >=25%,"public_library, reading_room, youth_space, university_learning_facility(public_access_verified=1)"
3110535,영천시장입구,골목상권,0.5958083832335329,0.626746506986028,base_50pct_all_periods,0,0,0,0,0,2,2,0,0,0,2,2026-09-21,Dongdaemun origins; public transit <=30min; all 08/14/19 ratios >=25%,"public_library, reading_room, youth_space, university_learning_facility(public_access_verified=1)"
3110536,돈의문센트레빌아파트입구,골목상권,0.7125748502994012,0.7514970059880239,base_50pct_all_periods,0,0,0,0,0,2,2,0,0,0,2,2026-09-21,Dongdaemun origins; public transit <=30min; all 08/14/19 ratios >=25%,"public_library, reading_room, youth_space, university_learning_facility(public_access_verified=1)"
3110537,충정로현대아파트,골목상권,0.7125748502994012,0.7514970059880239,base_50pct_all_periods,1,1,0,0,0,1,1,0,0,0,0,2026-09-21,Dongdaemun origins; public transit <=30min; all 08/14/19 ratios >=25%,"public_library, reading_room, youth_space, university_learning_facility(public_access_verified=1)"
3110538,충정로역 3번,골목상권,0.6497005988023952,0.6886227544910181,base_50pct_all_periods,0,0,0,0,0,1,1,0,0,0,1,2026-09-21,Dongdaemun origins; public transit <=30min; all 08/14/19 ratios >=25%,"public_library, reading_room, youth_space, university_learning_facility(public_access_verified=1)"
3110539,미근동,골목상권,0.7125748502994012,0.7514970059880239,base_50pct_all_periods,0,0,0,0,0,1,1,0,0,0,1,2026-09-21,Dongdaemun origins; public transit <=30min; all 08/14/19 ratios >=25%,"public_library, reading_room, youth_space, university_learning_facility(public_access_verified=1)"
3110566,경의선책거리,골목상권,0.25149700598802394,0.29640718562874246,exploration_25pct_all_periods,0,0,0,0,0,3,0,0,0,3,3,2026-09-21,Dongdaemun origins; public transit <=30min; all 08/14/19 ratios >=25%,"public_library, reading_room, youth_space, university_learning_facility(public_access_verified=1)"
3110569,홍대땡땡거리,골목상권,0.344311377245509,0.39121756487025944,exploration_25pct_all_periods,0,0,0,0,0,2,0,0,0,2,2,2026-09-21,Dongdaemun origins; public transit <=30min; all 08/14/19 ratios >=25%,"public_library, reading_room, youth_space, university_learning_facility(public_access_verified=1)"
3110571,신수동주민센터,골목상권,0.32934131736526945,0.38223552894211577,exploration_25pct_all_periods,0,0,0,0,0,1,1,0,0,0,1,2026-09-21,Dongdaemun origins; public transit <=30min; all 08/14/19 ratios >=25%,"public_library, reading_room, youth_space, university_learning_facility(public_access_verified=1)"
3110572,서강대역 1번,골목상권,0.39820359281437123,0.4441117764471058,exploration_25pct_all_periods,0,0,0,0,0,2,0,0,0,2,2,2026-09-21,Dongdaemun origins; public transit <=30min; all 08/14/19 ratios >=25%,"public_library, reading_room, youth_space, university_learning_facility(public_access_verified=1)"
3110573,신촌역 6번,골목상권,0.344311377245509,0.39121756487025944,exploration_25pct_all_periods,0,0,0,0,0,3,1,0,0,2,3,2026-09-21,Dongdaemun origins; public transit <=30min; all 08/14/19 ratios >=25%,"public_library, reading_room, youth_space, university_learning_facility(public_access_verified=1)"
3110574,서강대학교,골목상권,0.33532934131736525,0.3852295409181637,exploration_25pct_all_periods,0,0,0,0,0,0,0,0,0,0,0,2026-09-21,Dongdaemun origins; public transit <=30min; all 08/14/19 ratios >=25%,"public_library, reading_room, youth_space, university_learning_facility(public_access_verified=1)"
3110575,대흥동주민센터,골목상권,0.38922155688622756,0.4570858283433134,exploration_25pct_all_periods,1,1,0,0,0,4,1,0,0,3,3,2026-09-21,Dongdaemun origins; public transit <=30min; all 08/14/19 ratios >=25%,"public_library, reading_room, youth_space, university_learning_facility(public_access_verified=1)"
3110576,대흥역 3번,골목상권,0.4431137724550898,0.48403193612774453,exploration_25pct_all_periods,0,0,0,0,0,3,2,0,0,1,3,2026-09-21,Dongdaemun origins; public transit <=30min; all 08/14/19 ratios >=25%,"public_library, reading_room, youth_space, university_learning_facility(public_access_verified=1)"
3110577,용강동주민센터,골목상권,0.3592814371257485,0.40219560878243515,exploration_25pct_all_periods,1,1,0,0,0,1,1,0,0,0,0,2026-09-21,Dongdaemun origins; public transit <=30min; all 08/14/19 ratios >=25%,"public_library, reading_room, youth_space, university_learning_facility(public_access_verified=1)"
3110578,대흥역 2번,골목상권,0.37425149700598803,0.4161676646706587,exploration_25pct_all_periods,1,1,0,0,0,2,1,0,0,1,1,2026-09-21,Dongdaemun origins; public transit <=30min; all 08/14/19 ratios >=25%,"public_library, reading_room, youth_space, university_learning_facility(public_access_verified=1)"
3110579,마포역 4번,골목상권,0.3383233532934132,0.38922155688622756,exploration_25pct_all_periods,0,0,0,0,0,0,0,0,0,0,0,2026-09-21,Dongdaemun origins; public transit <=30min; all 08/14/19 ratios >=25%,"public_library, reading_room, youth_space, university_learning_facility(public_access_verified=1)"
3110580,양원초등학교,골목상권,0.40119760479041916,0.46207584830339316,exploration_25pct_all_periods,0,0,0,0,0,2,2,0,0,0,2,2026-09-21,Dongdaemun origins; public transit <=30min; all 08/14/19 ratios >=25%,"public_library, reading_room, youth_space, university_learning_facility(public_access_verified=1)"
3110581,염리초등학교,골목상권,0.47005988023952094,0.5019960079840319,exploration_25pct_all_periods,0,0,0,0,0,2,1,0,0,1,2,2026-09-21,Dongdaemun origins; public transit <=30min; all 08/14/19 ratios >=25%,"public_library, reading_room, youth_space, university_learning_facility(public_access_verified=1)"
3110582,이대역 5번,골목상권,0.38922155688622756,0.4570858283433134,exploration_25pct_all_periods,0,0,0,0,0,1,1,0,0,0,1,2026-09-21,Dongdaemun origins; public transit <=30min; all 08/14/19 ratios >=25%,"public_library, reading_room, youth_space, university_learning_facility(public_access_verified=1)"
3110583,공덕래미안3차아파트,골목상권,0.3413173652694611,0.37524950099800397,exploration_25pct_all_periods,0,0,0,0,0,3,2,0,0,1,3,2026-09-21,Dongdaemun origins; public transit <=30min; all 08/14/19 ratios >=25%,"public_library, reading_room, youth_space, university_learning_facility(public_access_verified=1)"
3110584,아현역 4번,골목상권,0.5359281437125748,0.5738522954091816,base_50pct_all_periods,0,0,0,0,0,1,1,0,0,0,1,2026-09-21,Dongdaemun origins; public transit <=30min; all 08/14/19 ratios >=25%,"public_library, reading_room, youth_space, university_learning_facility(public_access_verified=1)"
3110585,마포경찰서,골목상권,0.5269461077844312,0.56187624750499,base_50pct_all_periods,0,0,0,0,0,1,1,0,0,0,1,2026-09-21,Dongdaemun origins; public transit <=30min; all 08/14/19 ratios >=25%,"public_library, reading_room, youth_space, university_learning_facility(public_access_verified=1)"
3110586,서울서부지방법원,골목상권,0.5329341317365269,0.564870259481038,base_50pct_all_periods,0,0,0,0,0,4,3,0,0,1,4,2026-09-21,Dongdaemun origins; public transit <=30min; all 08/14/19 ratios >=25%,"public_library, reading_room, youth_space, university_learning_facility(public_access_verified=1)"
3110587,공덕동주민센터,골목상권,0.40718562874251496,0.44910179640718556,exploration_25pct_all_periods,0,0,0,0,0,2,2,0,0,0,2,2026-09-21,Dongdaemun origins; public transit <=30min; all 08/14/19 ratios >=25%,"public_library, reading_room, youth_space, university_learning_facility(public_access_verified=1)"
3110589,애오개역 3번,골목상권,0.5359281437125748,0.5738522954091816,base_50pct_all_periods,0,0,0,0,0,1,1,0,0,0,1,2026-09-21,Dongdaemun origins; public transit <=30min; all 08/14/19 ratios >=25%,"public_library, reading_room, youth_space, university_learning_facility(public_access_verified=1)"
3110591,충정로역 6번,골목상권,0.6497005988023952,0.6886227544910181,base_50pct_all_periods,0,0,0,0,0,2,2,0,0,0,2,2026-09-21,Dongdaemun origins; public transit <=30min; all 08/14/19 ratios >=25%,"public_library, reading_room, youth_space, university_learning_facility(public_access_verified=1)"
3110832,노량진초등학교,골목상권,0.25149700598802394,0.2964071856287425,exploration_25pct_all_periods,0,0,0,0,0,4,1,3,0,0,4,2026-09-21,Dongdaemun origins; public transit <=30min; all 08/14/19 ratios >=25%,"public_library, reading_room, youth_space, university_learning_facility(public_access_verified=1)"
3110927,잠원역,골목상권,0.5149700598802395,0.5858283433133732,base_50pct_all_periods,0,0,0,0,0,1,1,0,0,0,1,2026-09-21,Dongdaemun origins; public transit <=30min; all 08/14/19 ratios >=25%,"public_library, reading_room, youth_space, university_learning_facility(public_access_verified=1)"
3110949,한남IC,골목상권,0.46107784431137727,0.5439121756487025,exploration_25pct_all_periods,0,0,0,0,0,1,1,0,0,0,1,2026-09-21,Dongdaemun origins; public transit <=30min; all 08/14/19 ratios >=25%,"public_library, reading_room, youth_space, university_learning_facility(public_access_verified=1)"
3110950,논현역 7번,골목상권,0.6347305389221557,0.6926147704590818,base_50pct_all_periods,0,0,0,0,0,1,1,0,0,0,1,2026-09-21,Dongdaemun origins; public transit <=30min; all 08/14/19 ratios >=25%,"public_library, reading_room, youth_space, university_learning_facility(public_access_verified=1)"
3110951,신사은행나무공원,골목상권,0.2994011976047904,0.37425149700598803,exploration_25pct_all_periods,0,0,0,0,0,1,1,0,0,0,1,2026-09-21,Dongdaemun origins; public transit <=30min; all 08/14/19 ratios >=25%,"public_library, reading_room, youth_space, university_learning_facility(public_access_verified=1)"
3110952,논현목련공원,골목상권,0.437125748502994,0.467065868263473,exploration_25pct_all_periods,0,0,0,0,0,1,1,0,0,0,1,2026-09-21,Dongdaemun origins; public transit <=30min; all 08/14/19 ratios >=25%,"public_library, reading_room, youth_space, university_learning_facility(public_access_verified=1)"
3110953,학동근린공원,골목상권,0.6317365269461078,0.6816367265469063,base_50pct_all_periods,0,0,0,0,0,1,1,0,0,0,1,2026-09-21,Dongdaemun origins; public transit <=30min; all 08/14/19 ratios >=25%,"public_library, reading_room, youth_space, university_learning_facility(public_access_verified=1)"
3110955,논현초등학교,골목상권,0.5389221556886228,0.565868263473054,base_50pct_all_periods,0,0,0,0,0,1,1,0,0,0,1,2026-09-21,Dongdaemun origins; public transit <=30min; all 08/14/19 ratios >=25%,"public_library, reading_room, youth_space, university_learning_facility(public_access_verified=1)"
3110957,언북중학교,골목상권,0.5449101796407185,0.5718562874251497,base_50pct_all_periods,0,0,0,0,0,2,2,0,0,0,2,2026-09-21,Dongdaemun origins; public transit <=30min; all 08/14/19 ratios >=25%,"public_library, reading_room, youth_space, university_learning_facility(public_access_verified=1)"
3110959,신구중학교,골목상권,0.5808383233532934,0.6786427145708583,base_50pct_all_periods,0,0,0,0,0,0,0,0,0,0,0,2026-09-21,Dongdaemun origins; public transit <=30min; all 08/14/19 ratios >=25%,"public_library, reading_room, youth_space, university_learning_facility(public_access_verified=1)"
3110961,언주역 3번,골목상권,0.5359281437125748,0.559880239520958,base_50pct_all_periods,0,0,0,0,0,1,1,0,0,0,1,2026-09-21,Dongdaemun origins; public transit <=30min; all 08/14/19 ratios >=25%,"public_library, reading_room, youth_space, university_learning_facility(public_access_verified=1)"
3110962,도산공원북측,골목상권,0.3592814371257485,0.44510978043912175,exploration_25pct_all_periods,0,0,0,0,0,0,0,0,0,0,0,2026-09-21,Dongdaemun origins; public transit <=30min; all 08/14/19 ratios >=25%,"public_library, reading_room, youth_space, university_learning_facility(public_access_verified=1)"
3110966,논현2동주민센터,골목상권,0.6107784431137725,0.6477045908183633,base_50pct_all_periods,0,0,0,0,0,1,1,0,0,0,1,2026-09-21,Dongdaemun origins; public transit <=30min; all 08/14/19 ratios >=25%,"public_library, reading_room, youth_space, university_learning_facility(public_access_verified=1)"
3110968,강남구청역 2번,골목상권,0.6107784431137725,0.6477045908183633,base_50pct_all_periods,0,0,0,0,0,1,1,0,0,0,1,2026-09-21,Dongdaemun origins; public transit <=30min; all 08/14/19 ratios >=25%,"public_library, reading_room, youth_space, university_learning_facility(public_access_verified=1)"
3110970,학동초등학교,골목상권,0.5059880239520959,0.5289421157684631,base_50pct_all_periods,0,0,0,0,0,0,0,0,0,0,0,2026-09-21,Dongdaemun origins; public transit <=30min; all 08/14/19 ratios >=25%,"public_library, reading_room, youth_space, university_learning_facility(public_access_verified=1)"
3110971,선정릉역 4번,골목상권,0.26646706586826346,0.28942115768463067,exploration_25pct_all_periods,0,0,0,0,0,1,0,0,0,1,1,2026-09-21,Dongdaemun origins; public transit <=30min; all 08/14/19 ratios >=25%,"public_library, reading_room, youth_space, university_learning_facility(public_access_verified=1)"
3110973,강남구청역 4번,골목상권,0.6107784431137725,0.6477045908183633,base_50pct_all_periods,0,0,0,0,0,2,2,0,0,0,2,2026-09-21,Dongdaemun origins; public transit <=30min; all 08/14/19 ratios >=25%,"public_library, reading_room, youth_space, university_learning_facility(public_access_verified=1)"
3110974,언주중학교,골목상권,0.5059880239520959,0.5289421157684631,base_50pct_all_periods,0,0,0,0,0,0,0,0,0,0,0,2026-09-21,Dongdaemun origins; public transit <=30min; all 08/14/19 ratios >=25%,"public_library, reading_room, youth_space, university_learning_facility(public_access_verified=1)"
3110976,언북초등학교,골목상권,0.5059880239520959,0.5259481037924152,base_50pct_all_periods,0,0,0,0,0,2,2,0,0,0,2,2026-09-21,Dongdaemun origins; public transit <=30min; all 08/14/19 ratios >=25%,"public_library, reading_room, youth_space, university_learning_facility(public_access_verified=1)"
3110982,강남구보훈회관,골목상권,0.6017964071856288,0.6387225548902196,base_50pct_all_periods,0,0,0,0,0,0,0,0,0,0,0,2026-09-21,Dongdaemun origins; public transit <=30min; all 08/14/19 ratios >=25%,"public_library, reading_room, youth_space, university_learning_facility(public_access_verified=1)"
3110985,청담근린공원,골목상권,0.7395209580838323,0.7644710578842315,base_50pct_all_periods,0,0,0,0,0,1,1,0,0,0,1,2026-09-21,Dongdaemun origins; public transit <=30min; all 08/14/19 ratios >=25%,"public_library, reading_room, youth_space, university_learning_facility(public_access_verified=1)"
3110988,청담역 3번,골목상권,0.7395209580838323,0.7644710578842315,base_50pct_all_periods,0,0,0,0,0,0,0,0,0,0,0,2026-09-21,Dongdaemun origins; public transit <=30min; all 08/14/19 ratios >=25%,"public_library, reading_room, youth_space, university_learning_facility(public_access_verified=1)"
3110990,청담역 12번,골목상권,0.7395209580838323,0.7644710578842315,base_50pct_all_periods,0,0,0,0,0,0,0,0,0,0,0,2026-09-21,Dongdaemun origins; public transit <=30min; all 08/14/19 ratios >=25%,"public_library, reading_room, youth_space, university_learning_facility(public_access_verified=1)"
3111004,삼전역 1번,골목상권,0.3562874251497006,0.3722554890219561,exploration_25pct_all_periods,0,0,0,0,0,1,1,0,0,0,1,2026-09-21,Dongdaemun origins; public transit <=30min; all 08/14/19 ratios >=25%,"public_library, reading_room, youth_space, university_learning_facility(public_access_verified=1)"
3111010,석촌역 7번,골목상권,0.40119760479041916,0.41017964071856294,exploration_25pct_all_periods,0,0,0,0,0,2,2,0,0,0,2,2026-09-21,Dongdaemun origins; public transit <=30min; all 08/14/19 ratios >=25%,"public_library, reading_room, youth_space, university_learning_facility(public_access_verified=1)"
3111011,잠실나루역,골목상권,0.7065868263473054,0.7345309381237525,base_50pct_all_periods,0,0,0,0,0,1,1,0,0,0,1,2026-09-21,Dongdaemun origins; public transit <=30min; all 08/14/19 ratios >=25%,"public_library, reading_room, youth_space, university_learning_facility(public_access_verified=1)"
3111012,석촌역 6번,골목상권,0.2934131736526946,0.3013972055888223,exploration_25pct_all_periods,1,1,0,0,0,1,1,0,0,0,0,2026-09-21,Dongdaemun origins; public transit <=30min; all 08/14/19 ratios >=25%,"public_library, reading_room, youth_space, university_learning_facility(public_access_verified=1)"
3111013,송파나루역 1번(송리단길),골목상권,0.2934131736526946,0.3013972055888223,exploration_25pct_all_periods,0,0,0,0,0,0,0,0,0,0,0,2026-09-21,Dongdaemun origins; public transit <=30min; all 08/14/19 ratios >=25%,"public_library, reading_room, youth_space, university_learning_facility(public_access_verified=1)"
3111014,송파나루역 2번,골목상권,0.36227544910179643,0.38922155688622756,exploration_25pct_all_periods,0,0,0,0,0,0,0,0,0,0,0,2026-09-21,Dongdaemun origins; public transit <=30min; all 08/14/19 ratios >=25%,"public_library, reading_room, youth_space, university_learning_facility(public_access_verified=1)"
3111015,석촌역 3번,골목상권,0.2934131736526946,0.3013972055888223,exploration_25pct_all_periods,0,0,0,0,0,1,1,0,0,0,1,2026-09-21,Dongdaemun origins; public transit <=30min; all 08/14/19 ratios >=25%,"public_library, reading_room, youth_space, university_learning_facility(public_access_verified=1)"
3111018,풍납초등학교(풍납백제문화공원),골목상권,0.27844311377245506,0.2944111776447106,exploration_25pct_all_periods,0,0,0,0,0,0,0,0,0,0,0,2026-09-21,Dongdaemun origins; public transit <=30min; all 08/14/19 ratios >=25%,"public_library, reading_room, youth_space, university_learning_facility(public_access_verified=1)"
3111019,한성백제역 3번,골목상권,0.3592814371257485,0.3852295409181637,exploration_25pct_all_periods,0,0,0,0,0,0,0,0,0,0,0,2026-09-21,Dongdaemun origins; public transit <=30min; all 08/14/19 ratios >=25%,"public_library, reading_room, youth_space, university_learning_facility(public_access_verified=1)"
3111020,방이동고분군(방산고등학교),골목상권,0.32934131736526945,0.3363273453093813,exploration_25pct_all_periods,0,0,0,0,0,0,0,0,0,0,0,2026-09-21,Dongdaemun origins; public transit <=30min; all 08/14/19 ratios >=25%,"public_library, reading_room, youth_space, university_learning_facility(public_access_verified=1)"
3111021,방이역 4번,골목상권,0.32934131736526945,0.3363273453093813,exploration_25pct_all_periods,0,0,0,0,0,0,0,0,0,0,0,2026-09-21,Dongdaemun origins; public transit <=30min; all 08/14/19 ratios >=25%,"public_library, reading_room, youth_space, university_learning_facility(public_access_verified=1)"
3111022,석촌중학교(방이육교),골목상권,0.26047904191616766,0.27045908183632733,exploration_25pct_all_periods,0,0,0,0,0,0,0,0,0,0,0,2026-09-21,Dongdaemun origins; public transit <=30min; all 08/14/19 ratios >=25%,"public_library, reading_room, youth_space, university_learning_facility(public_access_verified=1)"
3111029,오금역 4번,골목상권,0.26047904191616766,0.27045908183632733,exploration_25pct_all_periods,0,0,0,0,0,0,0,0,0,0,0,2026-09-21,Dongdaemun origins; public transit <=30min; all 08/14/19 ratios >=25%,"public_library, reading_room, youth_space, university_learning_facility(public_access_verified=1)"
3111030,방이역 2번,골목상권,0.32934131736526945,0.3363273453093813,exploration_25pct_all_periods,0,0,0,0,0,0,0,0,0,0,0,2026-09-21,Dongdaemun origins; public transit <=30min; all 08/14/19 ratios >=25%,"public_library, reading_room, youth_space, university_learning_facility(public_access_verified=1)"
3111032,방이역 1번,골목상권,0.32934131736526945,0.3363273453093813,exploration_25pct_all_periods,0,0,0,0,0,0,0,0,0,0,0,2026-09-21,Dongdaemun origins; public transit <=30min; all 08/14/19 ratios >=25%,"public_library, reading_room, youth_space, university_learning_facility(public_access_verified=1)"
3111035,오금공원(오주중학교),골목상권,0.26047904191616766,0.27045908183632733,exploration_25pct_all_periods,0,0,0,0,0,1,1,0,0,0,1,2026-09-21,Dongdaemun origins; public transit <=30min; all 08/14/19 ratios >=25%,"public_library, reading_room, youth_space, university_learning_facility(public_access_verified=1)"
3111048,천호역 1번(천호문구완구거리),골목상권,0.7245508982035929,0.7445109780439122,base_50pct_all_periods,0,0,0,0,0,0,0,0,0,0,0,2026-09-21,Dongdaemun origins; public transit <=30min; all 08/14/19 ratios >=25%,"public_library, reading_room, youth_space, university_learning_facility(public_access_verified=1)"
3111049,천호지구대(천호동자전거거리),골목상권,0.7245508982035929,0.7445109780439122,base_50pct_all_periods,0,0,0,0,0,0,0,0,0,0,0,2026-09-21,Dongdaemun origins; public transit <=30min; all 08/14/19 ratios >=25%,"public_library, reading_room, youth_space, university_learning_facility(public_access_verified=1)"
3111050,강동구청(강동구청역 2번),골목상권,0.4491017964071856,0.4960079840319361,exploration_25pct_all_periods,0,0,0,0,0,0,0,0,0,0,0,2026-09-21,Dongdaemun origins; public transit <=30min; all 08/14/19 ratios >=25%,"public_library, reading_room, youth_space, university_learning_facility(public_access_verified=1)"
3111051,천호역 6번,골목상권,0.7245508982035929,0.7445109780439122,base_50pct_all_periods,0,0,0,0,0,0,0,0,0,0,0,2026-09-21,Dongdaemun origins; public transit <=30min; all 08/14/19 ratios >=25%,"public_library, reading_room, youth_space, university_learning_facility(public_access_verified=1)"
